0.000000000000000000e+00 9.521000000000000000e+03 -6.075913475516066253e-05 3.135875202680445117e-04 2.024170143855030801e-05
1.000000000000000000e+00 9.976000000000000000e+03 1.202142798526273436e-04 -3.417716579657255685e-04 2.604080539470032818e-05
2.000000000000000000e+00 8.805000000000000000e+03 -4.307714045744329145e-04 -1.524352841752590892e-04 4.142434820408880114e-05
3.000000000000000000e+00 4.828000000000000000e+03 -7.962491614665542783e-05 -2.026124312414345069e-04 9.402181746054338873e-06
4.000000000000000000e+00 9.958000000000000000e+03 -3.285731515597408586e-04 7.953095710102383448e-05 2.267332921235265530e-05
5.000000000000000000e+00 5.953000000000000000e+03 7.043875587213407896e-04 1.569710378425126507e-04 1.033227843052486605e-04
6.000000000000000000e+00 5.154000000000000000e+03 -6.840516121782436176e-05 4.224837179532328624e-04 3.633980683659387978e-05
7.000000000000000000e+00 2.970000000000000000e+02 2.627610099423093731e-04 1.789211024115257287e-04 2.004872875716046110e-05
8.000000000000000000e+00 7.161000000000000000e+03 1.044132290302524774e-04 3.961933454103066729e-04 3.330431953330048600e-05
9.000000000000000000e+00 6.119000000000000000e+03 -2.142628355207933967e-05 1.047394228518858453e-04 2.267508865116951711e-06
1.000000000000000000e+01 7.400000000000000000e+03 6.322143692571958670e-06 1.388439674557262471e-04 3.832462091679644800e-06
1.100000000000000000e+01 3.774000000000000000e+03 -2.234655874474446411e-04 3.026189534507603418e-06 9.908894881505148078e-06
1.200000000000000000e+01 9.808000000000000000e+03 -1.374606706660702615e-04 -1.141105555853920948e-04 6.332011462717446193e-06
1.300000000000000000e+01 3.351000000000000000e+03 2.283763600429700169e-04 4.651501662110285595e-04 5.327229839480196460e-05
1.400000000000000000e+01 7.320000000000000000e+02 7.329099875259467711e-05 1.868665202965549138e-05 1.134953791392945277e-06
1.500000000000000000e+01 6.851000000000000000e+03 -2.608204692969851024e-04 8.167457232927111122e-05 1.481949966120055251e-05
1.600000000000000000e+01 9.454000000000000000e+03 -4.931258450025476081e-04 1.094071993391031172e-04 5.061832082020600865e-05
1.700000000000000000e+01 7.728000000000000000e+03 5.237230587062657872e-04 3.424662409400418273e-04 7.768412745434716271e-05
1.800000000000000000e+01 2.028000000000000000e+03 7.100520263602953189e-04 5.888115951125817834e-04 1.688062229590059360e-04
1.900000000000000000e+01 9.340000000000000000e+03 9.692396410290000583e-05 3.882850488001925518e-04 3.177436953905043993e-05
