0.000000000000000000e+00 5.610000000000000000e+02 -7.632124342712813536e-06 -5.628513421859077104e-04 3.168598827224604356e-07
1.000000000000000000e+00 6.209000000000000000e+03 2.809733306399957511e-04 7.705398316473254308e-04 6.726776446860210257e-07
2.000000000000000000e+00 9.200000000000000000e+03 4.886682893074367762e-04 1.656876141861423485e-04 2.662490824693527057e-07
3.000000000000000000e+00 2.051000000000000000e+03 -7.866551722376675243e-05 2.842176655596384549e-04 8.696794501625323938e-08
4.000000000000000000e+00 9.202000000000000000e+03 4.552109739073550987e-04 2.001557944683006462e-04 2.472793728249193255e-07
5.000000000000000000e+00 8.652000000000000000e+03 1.068833294868461181e-03 6.108246133085248886e-05 1.146135679301605841e-06
6.000000000000000000e+00 3.007000000000000000e+03 2.414006896076848797e-04 8.855739276879617816e-05 6.611670475707265569e-08
7.000000000000000000e+00 9.570000000000000000e+02 -3.718934144289268162e-04 -4.869335471285526906e-05 1.406757544887974513e-07
8.000000000000000000e+00 9.202000000000000000e+03 4.862530763401519407e-04 4.497381561752201995e-04 4.387064633701483916e-07
9.000000000000000000e+00 2.057000000000000000e+03 -3.598076588637103002e-04 2.147477722493906782e-04 1.755781570630603053e-07
1.000000000000000000e+01 6.457000000000000000e+03 -9.393890824244133242e-07 -5.090283523824477852e-04 2.591107459810375810e-07
1.100000000000000000e+01 1.070000000000000000e+02 -1.167247137873595950e-03 3.513993924444958061e-05 1.363700696204205190e-06
1.200000000000000000e+01 1.825000000000000000e+03 6.068634245204656760e-04 8.212408749169403197e-04 1.042719790655048471e-06
1.300000000000000000e+01 4.550000000000000000e+03 -1.414166500306908436e-04 -1.255848559790911922e-04 3.577022495719196494e-08
1.400000000000000000e+01 6.801000000000000000e+03 1.335392635337454004e-04 1.933978770138483627e-04 5.523547373859872072e-08
1.500000000000000000e+01 6.252000000000000000e+03 2.066837493902295986e-04 -1.913158658772146081e-04 7.931993279835159776e-08
1.600000000000000000e+01 2.708000000000000000e+03 1.472089323938802208e-04 -2.047279887825229072e-05 2.208960527045536459e-08
1.700000000000000000e+01 4.120000000000000000e+02 4.481161827051514945e-04 -9.097090017010610319e-05 2.090838178799961270e-07
1.800000000000000000e+01 2.360000000000000000e+03 -5.152231888246629199e-04 3.332059998853477423e-04 3.764811726622486434e-07
1.900000000000000000e+01 8.858000000000000000e+03 -7.853288631521149546e-04 2.594682079695986854e-04 6.840651742467482420e-07
