0.000000000000000000e+00,9.203944676914883161e+00,8.217871344096286279e+00,1.522460070438287119e+02
1.000000000000000000e+00,9.203944676914883161e+00,8.217871344096286279e+00,1.522460070438287119e+02
2.000000000000000000e+00,9.203944676914883161e+00,8.217871344096286279e+00,1.522460070438287119e+02
3.000000000000000000e+00,9.203944676914883161e+00,8.217871344096286279e+00,1.522460070438287119e+02
4.000000000000000000e+00,9.203944676914883161e+00,8.217871344096286279e+00,1.522460070438287119e+02
5.000000000000000000e+00,9.203944676914883161e+00,8.217871344096286279e+00,1.522460070438287119e+02
6.000000000000000000e+00,9.203944676914883161e+00,8.217871344096286279e+00,1.522460070438287119e+02
7.000000000000000000e+00,9.203944676914883161e+00,8.217871344096286279e+00,1.522460070438287119e+02
8.000000000000000000e+00,9.203944676914883161e+00,8.217871344096286279e+00,1.522460070438287119e+02
9.000000000000000000e+00,8.597548608716181207e+00,8.207541594576458266e+00,1.412815811059402336e+02
1.000000000000000000e+01,8.597548608716181207e+00,8.207541594576458266e+00,1.412815811059402336e+02
1.100000000000000000e+01,8.597548608716181207e+00,8.207541594576458266e+00,1.412815811059402336e+02
1.200000000000000000e+01,8.597548608716181207e+00,8.207541594576458266e+00,1.412815811059402336e+02
1.300000000000000000e+01,8.597548608716181207e+00,8.207541594576458266e+00,1.412815811059402336e+02
1.400000000000000000e+01,8.597548608716181207e+00,8.207541594576458266e+00,1.412815811059402336e+02
1.500000000000000000e+01,8.597548608716181207e+00,8.207541594576458266e+00,1.412815811059402336e+02
1.600000000000000000e+01,7.991152540517478364e+00,8.197211845056630253e+00,1.310528009585556788e+02
1.700000000000000000e+01,7.991152540517478364e+00,8.197211845056630253e+00,1.310528009585556788e+02
1.800000000000000000e+01,7.991152540517478364e+00,8.197211845056630253e+00,1.310528009585556788e+02
1.900000000000000000e+01,7.991152540517478364e+00,8.197211845056630253e+00,1.310528009585556788e+02
2.000000000000000000e+01,7.991152540517478364e+00,8.197211845056630253e+00,1.310528009585556788e+02
2.100000000000000000e+01,7.991152540517478364e+00,8.197211845056630253e+00,1.310528009585556788e+02
2.200000000000000000e+01,7.991152540517478364e+00,8.197211845056630253e+00,1.310528009585556788e+02
2.300000000000000000e+01,7.991152540517478364e+00,8.197211845056630253e+00,1.310528009585556788e+02
2.400000000000000000e+01,7.991152540517478364e+00,8.197211845056630253e+00,1.310528009585556788e+02
2.500000000000000000e+01,7.991152540517478364e+00,8.197211845056630253e+00,1.310528009585556788e+02
2.600000000000000000e+01,7.991152540517478364e+00,8.197211845056630253e+00,1.310528009585556788e+02
2.700000000000000000e+01,7.991152540517478364e+00,8.197211845056630253e+00,1.310528009585556788e+02
2.800000000000000000e+01,7.991152540517478364e+00,8.197211845056630253e+00,1.310528009585556788e+02
2.900000000000000000e+01,7.991152540517478364e+00,8.197211845056630253e+00,1.310528009585556788e+02
3.000000000000000000e+01,7.991152540517478364e+00,8.197211845056630253e+00,1.310528009585556788e+02
3.100000000000000000e+01,7.991152540517478364e+00,8.197211845056630253e+00,1.310528009585556788e+02
3.200000000000000000e+01,7.991152540517478364e+00,8.197211845056630253e+00,1.310528009585556788e+02
3.300000000000000000e+01,7.991152540517478364e+00,8.197211845056630253e+00,1.310528009585556788e+02
3.400000000000000000e+01,7.991152540517478364e+00,8.197211845056630253e+00,1.310528009585556788e+02
3.500000000000000000e+01,7.593057625187328519e+00,8.476368997867899324e+00,1.295033554874314916e+02
3.600000000000000000e+01,7.593057625187328519e+00,8.476368997867899324e+00,1.295033554874314916e+02
3.700000000000000000e+01,7.593057625187328519e+00,8.476368997867899324e+00,1.295033554874314916e+02
3.800000000000000000e+01,7.593057625187328519e+00,8.476368997867899324e+00,1.295033554874314916e+02
3.900000000000000000e+01,7.593057625187328519e+00,8.476368997867899324e+00,1.295033554874314916e+02
4.000000000000000000e+01,7.593057625187328519e+00,8.476368997867899324e+00,1.295033554874314916e+02
4.100000000000000000e+01,7.593057625187328519e+00,8.476368997867899324e+00,1.295033554874314916e+02
4.200000000000000000e+01,7.593057625187328519e+00,8.476368997867899324e+00,1.295033554874314916e+02
4.300000000000000000e+01,7.593057625187328519e+00,8.476368997867899324e+00,1.295033554874314916e+02
4.400000000000000000e+01,7.593057625187328519e+00,8.476368997867899324e+00,1.295033554874314916e+02
4.500000000000000000e+01,7.593057625187328519e+00,8.476368997867899324e+00,1.295033554874314916e+02
4.600000000000000000e+01,7.593057625187328519e+00,8.476368997867899324e+00,1.295033554874314916e+02
4.700000000000000000e+01,7.593057625187328519e+00,8.476368997867899324e+00,1.295033554874314916e+02
4.800000000000000000e+01,7.593057625187328519e+00,8.476368997867899324e+00,1.295033554874314916e+02
4.900000000000000000e+01,7.593057625187328519e+00,8.476368997867899324e+00,1.295033554874314916e+02
5.000000000000000000e+01,5.355232871752020785e+00,1.002853269964388438e+01,1.292499872185200616e+02
5.100000000000000000e+01,5.355232871752020785e+00,1.002853269964388438e+01,1.292499872185200616e+02
5.200000000000000000e+01,5.355232871752020785e+00,1.002853269964388438e+01,1.292499872185200616e+02
5.300000000000000000e+01,5.355232871752020785e+00,1.002853269964388438e+01,1.292499872185200616e+02
5.400000000000000000e+01,5.355232871752020785e+00,1.002853269964388438e+01,1.292499872185200616e+02
5.500000000000000000e+01,5.355232871752020785e+00,1.002853269964388438e+01,1.292499872185200616e+02
5.600000000000000000e+01,5.355232871752020785e+00,1.002853269964388438e+01,1.292499872185200616e+02
5.700000000000000000e+01,5.355232871752020785e+00,1.002853269964388438e+01,1.292499872185200616e+02
5.800000000000000000e+01,5.355232871752020785e+00,1.002853269964388438e+01,1.292499872185200616e+02
5.900000000000000000e+01,5.355232871752020785e+00,1.002853269964388438e+01,1.292499872185200616e+02
6.000000000000000000e+01,5.355232871752020785e+00,1.002853269964388438e+01,1.292499872185200616e+02
6.100000000000000000e+01,4.978522678199888141e+00,9.409365363625678214e+00,1.133218446035491809e+02
6.200000000000000000e+01,4.978522678199888141e+00,9.409365363625678214e+00,1.133218446035491809e+02
6.300000000000000000e+01,4.978522678199888141e+00,9.409365363625678214e+00,1.133218446035491809e+02
6.400000000000000000e+01,4.978522678199888141e+00,9.409365363625678214e+00,1.133218446035491809e+02
6.500000000000000000e+01,4.978522678199888141e+00,9.409365363625678214e+00,1.133218446035491809e+02
6.600000000000000000e+01,4.978522678199888141e+00,9.409365363625678214e+00,1.133218446035491809e+02
6.700000000000000000e+01,4.978522678199888141e+00,9.409365363625678214e+00,1.133218446035491809e+02
6.800000000000000000e+01,4.978522678199888141e+00,9.409365363625678214e+00,1.133218446035491809e+02
6.900000000000000000e+01,4.978522678199888141e+00,9.409365363625678214e+00,1.133218446035491809e+02
7.000000000000000000e+01,4.978522678199888141e+00,9.409365363625678214e+00,1.133218446035491809e+02
7.100000000000000000e+01,4.978522678199888141e+00,9.409365363625678214e+00,1.133218446035491809e+02
7.200000000000000000e+01,4.978522678199888141e+00,9.409365363625678214e+00,1.133218446035491809e+02
7.300000000000000000e+01,4.978522678199888141e+00,9.409365363625678214e+00,1.133218446035491809e+02
7.400000000000000000e+01,4.978522678199888141e+00,9.409365363625678214e+00,1.133218446035491809e+02
7.500000000000000000e+01,4.978522678199888141e+00,9.409365363625678214e+00,1.133218446035491809e+02
7.600000000000000000e+01,4.978522678199888141e+00,9.409365363625678214e+00,1.133218446035491809e+02
7.700000000000000000e+01,4.978522678199888141e+00,9.409365363625678214e+00,1.133218446035491809e+02
7.800000000000000000e+01,4.601812484647755497e+00,8.790198027607472042e+00,9.844425950841423401e+01
7.900000000000000000e+01,4.601812484647755497e+00,8.790198027607472042e+00,9.844425950841423401e+01
8.000000000000000000e+01,4.601812484647755497e+00,8.790198027607472042e+00,9.844425950841423401e+01
