0.000000000000000000e+00 9.598000000000000000e+03 -1.176521193437518598e-02 1.520856484666266439e-03 1.407332163077157263e-04
1.000000000000000000e+00 9.701000000000000000e+03 1.493416319166473993e-02 1.238821776665768350e-02 3.764971696694070476e-04
2.000000000000000000e+00 2.544000000000000000e+03 2.635370040534645852e-02 -1.317817456079756200e-02 8.681818098096100904e-04
3.000000000000000000e+00 6.400000000000000000e+03 -3.493262074455727451e-02 1.184836307455152185e-02 1.360671699629469305e-03
4.000000000000000000e+00 6.890000000000000000e+02 -1.925886255685782533e-02 8.575655443402108169e-03 4.444456532678925441e-04
5.000000000000000000e+00 8.134000000000000000e+03 -4.286661004382124468e-02 1.576097844243132262e-04 1.837571097493182664e-03
6.000000000000000000e+00 8.783000000000000000e+03 -5.792279260356664183e-03 -9.622419766948331343e-03 1.261414612013159317e-04
7.000000000000000000e+00 1.285000000000000000e+03 1.089293856408096728e-02 1.680272299431719019e-03 1.214794255610798855e-04
8.000000000000000000e+00 2.702000000000000000e+03 1.033444844460962297e-02 2.478637274784406541e-02 7.211650986493612064e-04
9.000000000000000000e+00 7.886000000000000000e+03 -1.982231935167444448e-03 2.071437291590699781e-02 4.330144887440590703e-04
1.000000000000000000e+01 9.702000000000000000e+03 -8.020608758341207789e-05 3.146391021202621374e-04 1.054307810684827057e-07
1.100000000000000000e+01 3.540000000000000000e+02 -2.014869863904442115e-02 -5.293726599173903535e-03 4.339935981538318348e-04
1.200000000000000000e+01 5.515000000000000000e+03 -1.479988768652792941e-02 1.233845528616270282e-02 3.712741543824773930e-04
1.300000000000000000e+01 3.000000000000000000e+03 2.895766209662206658e-02 7.033524062500601248e-03 8.880166548399172528e-04
1.400000000000000000e+01 7.889000000000000000e+03 3.009284986072502388e-03 1.325580181116059464e-03 1.081295894396906615e-05
1.500000000000000000e+01 8.375000000000000000e+03 1.366691706145345409e-02 2.317666596697520731e-02 7.239424673093942941e-04
1.600000000000000000e+01 2.637000000000000000e+03 4.807194755265503661e-03 1.133945755493026564e-02 1.516924190551172504e-04
1.700000000000000000e+01 8.184000000000000000e+03 1.154740602193132792e-02 1.803667000839070944e-02 4.586640508269167974e-04
1.800000000000000000e+01 4.252000000000000000e+03 9.829532570596544172e-03 -2.883674166196899258e-02 9.281773802355565558e-04
1.900000000000000000e+01 5.716000000000000000e+03 1.268610315369762820e-02 -2.965104269109537782e-02 1.040121545895417599e-03
