0.000000000000000000e+00 5.914000000000000000e+03 -1.669765679206021425e-04 -1.399773206959437641e-04 9.418628817314811386e-06
1.000000000000000000e+00 2.293000000000000000e+03 -1.411649964392493010e-04 1.244473159826088625e-04 7.025994015918968216e-06
2.000000000000000000e+00 7.697000000000000000e+03 3.334532776187240644e-04 5.978108086700456916e-04 9.296026182425976003e-05
3.000000000000000000e+00 4.967000000000000000e+03 3.906287647555321905e-04 1.074184960592006817e-04 3.256199192946951371e-05
4.000000000000000000e+00 2.870000000000000000e+03 -9.400965236261568311e-05 -2.563482308134345470e-04 1.479056975739467816e-05
5.000000000000000000e+00 3.012000000000000000e+03 -1.662358495801218397e-04 -1.475600014767821874e-04 9.802217324050843672e-06
6.000000000000000000e+00 6.010000000000000000e+03 1.071673110167948369e-04 -1.355031592541024524e-04 5.921197796965316229e-06
7.000000000000000000e+00 9.432000000000000000e+03 1.931449834251034424e-04 -2.644713220500034281e-04 2.127756021508275808e-05
8.000000000000000000e+00 7.588000000000000000e+03 -3.019441150781042261e-04 -5.637098656492527116e-04 8.113020326305786512e-05
9.000000000000000000e+00 2.746000000000000000e+03 -1.688712559917275070e-04 -3.420086594911544449e-05 5.889705132489098105e-06
1.000000000000000000e+01 9.680000000000000000e+02 -5.090293322563268705e-04 -4.432220319350323699e-04 9.037876251483112355e-05
1.100000000000000000e+01 3.618000000000000000e+03 2.038957652561973304e-04 6.156062375635797980e-05 8.999697541867135442e-06
1.200000000000000000e+01 4.802000000000000000e+03 -1.947456297232205290e-04 -9.194216728050240602e-06 7.540960481833280937e-06
1.300000000000000000e+01 7.912000000000000000e+03 3.441577960043725967e-04 -2.818491427431979359e-04 3.925851306263439255e-05
1.400000000000000000e+01 3.162000000000000000e+03 -5.307294278136748603e-04 -2.660432059678845534e-04 6.992377488401757546e-05
1.500000000000000000e+01 6.882000000000000000e+03 -1.360553056529071702e-04 3.303366513892208047e-04 2.532143874489634072e-05
1.600000000000000000e+01 7.019000000000000000e+03 5.399979027266780911e-04 -6.243063161800169918e-05 5.862387805422031306e-05
1.700000000000000000e+01 3.266000000000000000e+03 5.341588496280190532e-04 4.987621530118882410e-04 1.059590106464725068e-04
1.800000000000000000e+01 8.995000000000000000e+03 3.237310491224144231e-04 -5.540738982687488587e-04 8.169772941357678064e-05
1.900000000000000000e+01 6.792000000000000000e+03 -2.102650778547666944e-04 -3.339856951276693690e-05 8.992490599268876394e-06
