0.000000000000000000e+00 8.300000000000000000e+01 1.494817079673585458e-02 4.293138172520451212e-02 2.066551347003610546e-03
1.000000000000000000e+00 5.500000000000000000e+01 4.018864426976923032e-02 -7.196419299856454677e-03 1.666915578981401818e-03
2.000000000000000000e+00 7.200000000000000000e+01 -4.421473726925709280e-02 2.631771014822670285e-02 2.647564859235506784e-03
3.000000000000000000e+00 8.800000000000000000e+01 -1.275973342776409031e-02 -2.758672027900881812e-02 9.238379328998766503e-04
4.000000000000000000e+00 8.000000000000000000e+01 -9.721294875453534434e-03 2.201601673831097422e-02 5.792085670771081459e-04
5.000000000000000000e+00 8.600000000000000000e+01 -5.954276330831814734e-03 -2.418168357232324678e-02 6.202072270158719277e-04
6.000000000000000000e+00 4.200000000000000000e+01 2.352954928865143291e-02 3.212958042698998984e-04 5.537429207209186403e-04
7.000000000000000000e+00 6.100000000000000000e+01 7.057264885297231949e-03 8.757834593887300900e-02 7.719771665050163649e-03
8.000000000000000000e+00 9.500000000000000000e+01 2.926703496299619400e-02 -1.585493228673229282e-02 1.107938213342107587e-03
9.000000000000000000e+00 9.700000000000000000e+01 2.343641379096221555e-02 -8.687122025843790896e-03 6.247315804731042683e-04
1.000000000000000000e+01 1.900000000000000000e+01 2.849607607941390119e-02 2.438710531618597938e-02 1.406757257626491554e-03
1.100000000000000000e+01 4.300000000000000000e+01 4.319669562323835699e-02 6.838066568434653103e-02 6.541869952201066762e-03
1.200000000000000000e+01 8.400000000000000000e+01 -5.724661998882821928e-02 -8.597838598524143450e-03 3.351098328711578193e-03
1.300000000000000000e+01 8.300000000000000000e+01 -4.387334107223360424e-02 -9.347888080356303586e-03 2.012253068403407376e-03
1.400000000000000000e+01 7.600000000000000000e+01 -1.958713814833878963e-02 1.933956528821623166e-02 7.576747663792869191e-04
1.500000000000000000e+01 5.200000000000000000e+01 1.243512172596611398e-02 -2.083484469312196774e-02 5.887230057261070692e-04
1.600000000000000000e+01 9.100000000000000000e+01 -3.893864924322229526e-02 5.650528754684090715e-02 4.709065925637870298e-03
1.700000000000000000e+01 3.700000000000000000e+01 -1.078373439115265509e-03 -1.662448134449473480e-02 2.775362692476427838e-04
1.800000000000000000e+01 8.000000000000000000e+01 1.524177340386344282e-02 1.053728972138072428e-02 3.433461311670348774e-04
1.900000000000000000e+01 8.500000000000000000e+01 -1.918388491088816872e-02 9.004021591206556874e-04 3.688321643223518766e-04
