0.000000000000000000e+00 1.030000000000000000e+02 -5.666910485079381440e-05 -6.904896147496989225e-05 7.979146525362140319e-09
1.000000000000000000e+00 3.450000000000000000e+02 -3.171843768101818839e-05 1.551278442378685452e-05 1.246705769503518447e-09
2.000000000000000000e+00 7.180000000000000000e+02 2.085438776012332740e-05 -1.211881964956022795e-06 4.363741467465672770e-10
3.000000000000000000e+00 2.570000000000000000e+02 4.310339384643556426e-05 2.429604511745299920e-05 2.448200369430250896e-09
4.000000000000000000e+00 7.550000000000000000e+02 7.707855435296409596e-05 -2.770770673733713441e-05 6.708820553785117861e-09
5.000000000000000000e+00 1.070000000000000000e+02 -1.505769910987130034e-05 -2.574240100146156767e-05 8.894055118034684801e-10
6.000000000000000000e+00 4.550000000000000000e+02 5.423739149927435388e-05 4.594361430848917238e-06 2.962802793602830203e-09
7.000000000000000000e+00 5.150000000000000000e+02 1.851157457571916964e-06 7.647220530319128601e-05 5.851424967866161936e-09
8.000000000000000000e+00 3.840000000000000000e+02 -3.605286077347155671e-05 3.124441630744656528e-05 2.276022320344357109e-09
9.000000000000000000e+00 3.110000000000000000e+02 -1.362542114133856452e-05 -4.463269038747761687e-05 2.177729152503272931e-09
1.000000000000000000e+01 6.530000000000000000e+02 -2.641647696170626794e-05 -1.078354093766650812e-05 8.141150102226875454e-10
1.100000000000000000e+01 8.020000000000000000e+02 3.854340297132236720e-05 -2.803523028917318666e-05 2.271568049976715738e-09
1.200000000000000000e+01 8.700000000000000000e+01 2.248005667783523759e-05 -1.463347102871777328e-06 5.074943329821679091e-10
1.300000000000000000e+01 8.870000000000000000e+02 4.327721317264748846e-05 3.711735688365774832e-05 3.250615362019588451e-09
1.400000000000000000e+01 8.460000000000000000e+02 3.887523143047879465e-05 -2.249722433794384968e-05 2.017408721685059604e-09
1.500000000000000000e+01 1.950000000000000000e+02 2.644941219234753227e-05 2.879820201714608507e-05 1.528907844741059032e-09
1.600000000000000000e+01 6.180000000000000000e+02 -2.154486253407028595e-05 -5.438636903528151767e-05 3.422058238453813823e-09
1.700000000000000000e+01 1.260000000000000000e+02 7.221351422062247116e-05 -6.731711429729998362e-05 9.746385513407792572e-09
1.800000000000000000e+01 7.420000000000000000e+02 -4.547316996916447862e-05 6.728857519548714361e-05 6.595561538883250085e-09
1.900000000000000000e+01 3.280000000000000000e+02 9.195834865151749022e-05 -6.272917874041317871e-05 1.239128775216075275e-08
