0.000000000000000000e+00,8.424281074131227676e-03,9.564779022216557403e-03,1.624535093597995216e-04
1.000000000000000000e+00,3.717549535252901577e-04,2.019491705150070274e-03,4.216548492640529203e-06
2.000000000000000000e+00,-4.522850001406064635e-04,-1.525746085254983328e-03,2.532462838023095179e-06
3.000000000000000000e+00,9.068412081285510962e-04,2.175691798385240294e-03,5.555995778320851394e-06
4.000000000000000000e+00,-2.906199369988402698e-03,9.545189122951624940e-04,9.357101132050127444e-06
5.000000000000000000e+00,1.154870808447729449e-03,-1.071877883502506124e-03,2.482648781346524128e-06
6.000000000000000000e+00,-3.562480166917086303e-03,1.061530082662866768e-03,1.381811105607582318e-05
7.000000000000000000e+00,-4.807007030192891883e-04,8.671586727642954795e-04,9.830373296335733842e-07
8.000000000000000000e+00,-6.718657358416278702e-04,-1.617795206881756515e-03,3.068664898407597214e-06
9.000000000000000000e+00,1.511932153809639190e-04,-1.848423758614103907e-03,3.439529779786325654e-06
1.000000000000000000e+01,8.415843814264718260e-04,-2.099606648252481597e-03,5.116612348446996825e-06
1.100000000000000000e+01,1.404845503494025170e-03,5.293321138521815683e-05,1.976392813554933547e-06
1.200000000000000000e+01,5.891828583094562213e-04,-1.402955886246719241e-05,3.473332690475761735e-07
1.300000000000000000e+01,2.153358081409155640e-03,8.128450568200967785e-04,5.297668113166985730e-06
1.400000000000000000e+01,2.181790109699674983e-03,-8.250132912190222961e-04,5.440855013471363716e-06
1.500000000000000000e+01,-3.108540801773064521e-03,-3.501928587859476014e-03,2.192652975075539136e-05
1.600000000000000000e+01,6.119553102627217286e-04,1.602033879564556708e-03,2.941001853031408970e-06
1.700000000000000000e+01,-4.006296982140666440e-04,-1.060092353994842663e-03,1.284299954089420816e-06
1.800000000000000000e+01,1.773613956242333853e-03,5.186085418727646957e-04,3.414661285480978508e-06
1.900000000000000000e+01,9.780261665683839811e-04,8.756251888577815112e-04,1.723254653854673839e-06
