0.000000000000000000e+00 9.100000000000000000e+01 6.092560684612721017e-04 -1.680963642906402756e-03 3.196831725730050316e-06
1.000000000000000000e+00 1.800000000000000000e+01 1.138891771640765122e-03 7.950512088437909630e-04 1.929180892195013905e-06
2.000000000000000000e+00 4.800000000000000000e+01 4.350382009294443113e-04 6.942810477480474210e-04 6.712844095300540731e-07
3.000000000000000000e+00 6.900000000000000000e+01 2.508325965958137531e-04 1.396692812236427148e-04 8.242449963252723434e-08
4.000000000000000000e+00 5.300000000000000000e+01 1.087556338156040435e-03 -1.131757379836569044e-03 2.463653555477911652e-06
5.000000000000000000e+00 6.600000000000000000e+01 -1.820468371364924488e-05 -1.629220462792019784e-03 2.654690726889356851e-06
6.000000000000000000e+00 9.000000000000000000e+01 -2.951623175970437447e-03 1.464643641255535065e-03 1.085726036879608436e-05
7.000000000000000000e+00 1.500000000000000000e+01 1.390454624312642551e-03 6.121019629248777329e-04 2.308032875288900599e-06
8.000000000000000000e+00 3.200000000000000000e+01 -8.182419612756978641e-04 3.420173994136177335e-03 1.236711005735771312e-05
9.000000000000000000e+00 2.000000000000000000e+01 1.931139106563584465e-03 -8.364406577712163275e-04 4.428931222871944219e-06
1.000000000000000000e+01 6.400000000000000000e+01 4.324635908823509789e-04 1.501279800965516680e-03 2.440865798225918956e-06
1.100000000000000000e+01 6.500000000000000000e+01 -1.248470742103778824e-03 -9.829744767181625154e-04 2.524918015768505349e-06
1.200000000000000000e+01 4.200000000000000000e+01 3.028451684504454566e-03 -1.727134331456405686e-03 1.215451260427323317e-05
1.300000000000000000e+01 7.200000000000000000e+01 -1.853310198253176619e-03 -3.874955413629968190e-04 3.584911485525430867e-06
1.400000000000000000e+01 8.400000000000000000e+01 5.565501453172715107e-04 -9.631748761143935078e-04 1.237453906230653306e-06
1.500000000000000000e+01 3.300000000000000000e+01 1.481037332393889475e-03 2.800982968732343079e-03 1.003897717107305768e-05
1.600000000000000000e+01 9.000000000000000000e+01 -3.885312589349751433e-03 1.022678150490528848e-03 1.614152451645040125e-05
1.700000000000000000e+01 2.200000000000000000e+01 -1.869930497848157347e-03 3.321666792825105075e-04 3.606974769608227889e-06
1.800000000000000000e+01 3.200000000000000000e+01 -3.327224468002221765e-04 -1.018585438798587546e-03 1.148220522737237766e-06
1.900000000000000000e+01 7.500000000000000000e+01 1.051779678384040431e-03 1.100231519623596013e-03 2.316749888634882859e-06
