0.000000000000000000e+00,2.500934537398728175e+00,2.064278794077223367e+00,1.051592050003070611e+01
1.000000000000000000e+00,2.189887469840035461e+00,2.291192059609745701e+00,1.004516818458114003e+01
2.000000000000000000e+00,2.226569803524111713e+00,2.011065311194821348e+00,9.001996775856525801e+00
3.000000000000000000e+00,1.980155010122607084e+00,2.045688946663536623e+00,8.105857130615031991e+00
4.000000000000000000e+00,1.631596679302423913e+00,2.119824522682783652e+00,7.155763730877987783e+00
5.000000000000000000e+00,1.577434906737338327e+00,1.943654317577565349e+00,6.266092991231346332e+00
6.000000000000000000e+00,1.634654440624481841e+00,1.691546553530117514e+00,5.533424883012956208e+00
7.000000000000000000e+00,1.345221316376477239e+00,1.721993003698680358e+00,4.774880294820865956e+00
8.000000000000000000e+00,1.368822048222453569e+00,1.470251490163246633e+00,4.035313244027160628e+00
9.000000000000000000e+00,1.208904672822539439e+00,1.404093548036016603e+00,3.432929199608540927e+00
1.000000000000000000e+01,-1.649184760239646996e-03,-3.540093876214879531e-03,1.525207502582079227e-05
1.100000000000000000e+01,-1.649184760239646996e-03,-3.540093876214879531e-03,1.525207502582079227e-05
1.200000000000000000e+01,-1.649184760239646996e-03,-3.540093876214879531e-03,1.525207502582079227e-05
1.300000000000000000e+01,-1.649184760239646996e-03,-3.540093876214879531e-03,1.525207502582079227e-05
1.400000000000000000e+01,-1.649184760239646996e-03,-3.540093876214879531e-03,1.525207502582079227e-05
1.500000000000000000e+01,-1.649184760239646996e-03,-3.540093876214879531e-03,1.525207502582079227e-05
1.600000000000000000e+01,-1.649184760239646996e-03,-3.540093876214879531e-03,1.525207502582079227e-05
1.700000000000000000e+01,-1.649184760239646996e-03,-3.540093876214879531e-03,1.525207502582079227e-05
1.800000000000000000e+01,-1.649184760239646996e-03,-3.540093876214879531e-03,1.525207502582079227e-05
1.900000000000000000e+01,-1.649184760239646996e-03,-3.540093876214879531e-03,1.525207502582079227e-05
2.000000000000000000e+01,-1.649184760239646996e-03,-3.540093876214879531e-03,1.525207502582079227e-05
2.100000000000000000e+01,-1.649184760239646996e-03,-3.540093876214879531e-03,1.525207502582079227e-05
